Provider Number;Hospital Name;City;State;County Name;DeathRatesHeartAttack;DeathRatesHeartFailure;DeathRatesPneumonia
280130;ALEGENT HEALTH LAKESIDE HOSPITAL;OMAHA;NE;DOUGLAS;16,5;11,7;12,4
280131;MIDWEST SURGICAL HOSPITAL LLC;OMAHA;NE;DOUGLAS;;;
280132;BELLEVUE MEDICAL CENTER;BELLEVUE;NE;SARPY;;10,2;12,5
280133;NEBRASKA SPINE HOSPITAL, LLC;OMAHA;NE;DOUGLAS;;;
281300;HARLAN COUNTY HEALTH SYSTEM;ALMA;NE;HARLAN;;;11,6
281301;FILLMORE COUNTY HOSPITAL;GENEVA;NE;FILLMORE;;11,1;12,5
281302;PAWNEE COUNTY MEMORIAL HOSPITAL;PAWNEE CITY;NE;PAWNEE;;;
281303;NIOBRARA VALLEY HOSPITAL;LYNCH;NE;BOYD;;;
281304;THAYER COUNTY HEALTH SERVICES;HEBRON;NE;THAYER;;12,3;12,5
281305;KIMBALL HEALTH SERVICES;KIMBALL;NE;KIMBALL;;;11,2
281306;KEARNEY COUNTY HEALTH SERVICES HOSPITAL;MINDEN;NE;KEARNEY;;;
281307;SAUNDERS MEDICAL CENTER;WAHOO;NE;SAUNDERS;;;13,1
281308;HENDERSON HEALTH CARE SERVICES;HENDERSON;NE;YORK;;;13,8
281309;COMMUNITY MEMORIAL HOSPITAL;SYRACUSE;NE;OTOE;;;12,1
281310;GARDEN COUNTY HEALTH SERVICES;OSHKOSH;NE;GARDEN;;;
281311;FRANKLIN COUNTY MEMORIAL HOSPITAL;FRANKLIN;NE;FRANKLIN;;;12,4
281312;GENOA COMMUNITY HOSPITAL;GENOA;NE;NANCE;;;
281313;GOTHENBURG MEMORIAL HOSPITAL;GOTHENBURG;NE;DAWSON;;;10,3
281314;ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER;OSCEOLA;NE;POLK;;13,3;12,7
281315;BRODSTONE MEMORIAL HOSP;SUPERIOR;NE;NUCKOLLS;;13;13,8
281316;WEBSTER COUNTY COMMUNITY HOSPITAL;RED CLOUD;NE;WEBSTER;;;12,2
281317;TILDEN COMMUNITY HOSPITAL;TILDEN;NE;ANTELOPE;;;10,9
281318;MORRILL COUNTY COMMUNITY HOSPITAL;BRIDGEPORT;NE;MORRILL;;;10,9
281319;JEFFERSON COMMUNITY HEALTH CENTER;FAIRBURY;NE;JEFFERSON;;13,8;9,7
281320;MEMORIAL HOSPITAL;AURORA;NE;HAMILTON;;;16
281321;OAKLAND MERCY HOSPITAL;OAKLAND;NE;BURT;;;13,8
281322;ST FRANCIS MEMORIAL HOSPITAL;WEST POINT;NE;CUMING;;11,9;10,3
281323;ALEGENT HEALTH MEMORIAL HOSPITAL;SCHUYLER;NE;COLFAX;;;10,8
281324;NEMAHA COUNTY HOSPITAL;AUBURN;NE;NEMAHA;;;14,2
281325;BROWN COUNTY HOSPITAL;AINSWORTH;NE;BROWN;;;11,9
281326;ANTELOPE MEMORIAL HOSPITAL;NELIGH;NE;ANTELOPE;;;9,8
281327;COZAD COMMUNITY HOSPITAL;COZAD;NE;DAWSON;;;12,9
281328;LITZENBERG MEMORIAL COUNTY HOSPITAL;CENTRAL CITY;NE;MERRICK;;11,7;11
281329;AVERA ST ANTHONY'S HOSPITAL;O' NEILL;NE;HOLT;;11,3;12,2
281330;WARREN MEMORIAL HOSPITAL;FRIEND;NE;SALINE;;;
281331;AVERA CREIGHTON HOSPITAL;CREIGHTON;NE;KNOX;;;12,3
281332;BUTLER COUNTY HEALTH CARE CENTER;DAVID CITY;NE;BUTLER;;12,6;12,4
281333;ROCK COUNTY HOSPITAL;BASSETT;NE;ROCK;;;12,5
281334;BOONE COUNTY HEALTH CENTER;ALBION;NE;BOONE;;11,4;13,1
281335;CALLAWAY DISTRICT HOSPITAL;CALLAWAY;NE;CUSTER;;;11,2
281336;YORK GENERAL HOSPITAL;YORK;NE;YORK;;11,2;12,8
281338;HOWARD COUNTY MEDICAL CENTER;ST PAUL;NE;HOWARD;;;10,3
281339;MEMORIAL HEALTH CARE SYSTEMS;SEWARD;NE;SEWARD;;13;10,8
281340;DUNDY COUNTY HOSPITAL;BENKELMAN;NE;DUNDY;;;15,7
281341;CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES;CHADRON;NE;DAWES;;12,8;14,4
281342;ST MARY'S COMMUNITY HOSPITAL;NEBRASKA CITY;NE;OTOE;;;12,6
281343;WEST HOLT MEMORIAL HOSPITAL;ATKINSON;NE;HOLT;;;11,9
281344;CHERRY COUNTY HOSPITAL;VALENTINE;NE;CHERRY;;;11,1
281345;PROVIDENCE MEDICAL CENTER;WAYNE;NE;WAYNE;;13,4;12
281346;ALEGENT HEALTH PLAINVIEW HOSPITAL;PLAINVIEW;NE;PIERCE;;;12,4
281347;OSMOND GENERAL HOSPITAL;OSMOND;NE;PIERCE;;;12
281348;TRI VALLEY HEALTH SYSTEM;CAMBRIDGE;NE;FURNAS;;11,1;9,7
281349;PENDER COMMUNITY HOSPITAL;PENDER;NE;THURSTON;;13,6;12,8
281350;JOHNSON COUNTY HOSPITAL;TECUMSEH;NE;JOHNSON;;13,4;12,5
281351;CHASE COUNTY COMMUNITY HOSPITAL;IMPERIAL;NE;CHASE;;;15,8
281352;COMMUNITY MEDICAL CENTER, INC;FALLS CITY;NE;RICHARDSON;;13,2;11
281353;VALLEY COUNTY HEALTH SYSTEM;ORD;NE;VALLEY;;13;11,2
281354;CRETE AREA MEDICAL CENTER;CRETE;NE;SALINE;;11,5;11,6
281355;OGALLALA COMMUNITY HOSPITAL;OGALLALA;NE;KEITH;;11,3;11,9
281356;PERKINS COUNTY HEALTH SERVICES;GRANT;NE;PERKINS;;;11,9
281357;SIDNEY REGIONAL MEDICAL CENTER;SIDNEY;NE;CHEYENNE;;10,2;13,2
281358;GORDON MEMORIAL HOSPITAL DISTRICT;GORDON;NE;SHERIDAN;;;10,9
281359;MEMORIAL COMMUNITY HOSPITAL;BLAIR;NE;WASHINGTON;;11,5;17,8
281360;BOX BUTTE GENERAL HOSPITAL;ALLIANCE;NE;BOX BUTTE;;11,2;9,5
281361;LEXINGTON REGIONAL HEALTH CENTER;LEXINGTON;NE;DAWSON;;12,8;10,2
281362;PHELPS MEMORIAL HEALTH CENTER;HOLDREGE;NE;PHELPS;;14,7;10,2
281363;COMMUNITY HOSPITAL;MCCOOK;NE;RED WILLOW;;14,1;15,8
281364;BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC;BEATRICE;NE;GAGE;;12,4;15,5
281365;JENNIE M MELHAM MEMORIAL MEDICAL CENTER;BROKEN BOW;NE;CUSTER;;11,8;12,1
283301;CHILDREN'S HOSPITAL & MEDICAL CENTER;OMAHA;NE;DOUGLAS;;;
290001;RENOWN REGIONAL MEDICAL CENTER;RENO;NV;WASHOE;14,2;13,8;15,3
290003;SUNRISE HOSPITAL AND MEDICAL CENTER;LAS VEGAS;NV;CLARK;13,4;9,7;15
290005;NORTH VISTA HOSPITAL;NORTH LAS VEGAS;NV;CLARK;14,9;11,4;10,9
290006;BANNER CHURCHILL COMMUNITY HOSPITAL;FALLON;NV;CHURCHILL;;12,1;12,9
290007;UMC OF SOUTHERN NEVADA;LAS VEGAS;NV;CLARK;14,6;11,5;11,6
290008;NORTHEASTERN NEVADA REGIONAL HOSPITAL;ELKO;NV;ELKO;15,6;12,9;12,5
290009;SAINT MARY'S REGIONAL MEDICAL CENTER;RENO;NV;WASHOE;15,7;14,7;14,8
290012;SAINT ROSE DOMINICAN HOSPITAL - DE LIMA;HENDERSON;NV;CLARK;15,8;11,7;14,8
290019;CARSON TAHOE REGIONAL MEDICAL CENTER;CARSON CITY;NV;CARSON CITY;16,4;14,7;15,3
290020;NYE REGIONAL MEDICAL CENTER;TONOPAH;NV;NYE;;;
290021;VALLEY HOSPITAL MEDICAL CENTER;LAS VEGAS;NV;CLARK;17,5;13,6;14,5
290022;DESERT SPRINGS HOSPITAL;LAS VEGAS;NV;CLARK;20,1;13,5;13,7
29002F;VA SIERRA NEVADA HEALTHCARE SYSTEM;RENO                          ;NV;WASHOE;14,9;10,8;11
290032;NORTHERN NEVADA MEDICAL CENTER;SPARKS;NV;WASHOE;17,7;11,1;11,7
290039;MOUNTAINVIEW HOSPITAL;LAS VEGAS;NV;CLARK;17,1;9,6;10,7
290041;SUMMERLIN HOSPITAL MEDICAL CENTER;LAS VEGAS;NV;CLARK;15,6;11,2;12,2
290045;SAINT ROSE DOMINICAN HOSPITAL - SIENA CAMPUS;HENDERSON;NV;CLARK;14,7;11,8;13,6
290046;SPRING VALLEY HOSPITAL MEDICAL CENTER;LAS VEGAS;NV;CLARK;15,7;10,9;7,8
290047;SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER;LAS VEGAS;NV;CLARK;15,4;10,4;10,9
290049;RENOWN SOUTH MEADOWS MEDICAL CENTER;RENO;NV;CARSON CITY;;11,2;12,5
290051;SIERRA SURGERY HOSPITAL;CARSON CITY;NV;CARSON CITY;;;
290053;SAINT ROSE DOMINICAN HOSPITAL - SAN MARTIN CAMPUS;LAS VEGAS;NV;CLARK;15,5;10,9;10,6
290054;CENTENNIAL HILLS HOSPITAL MEDICAL CENTER;LAS VEGAS;NV;CLARK;15,2;11,3;13,4
291306;CARSON VALLEY MEDICAL CENTER;GARDNERVILLE;NV;DOUGLAS;;11,8;14,4
291307;MESA VIEW REGIONAL HOSPITAL;MESQUITE;NV;CLARK;;10,8;10,8
291308;HUMBOLDT GENERAL HOSPITAL;WINNEMUCCA;NV;HUMBOLDT;;;13,9
291309;BOULDER CITY HOSPITAL;BOULDER CITY;NV;CLARK;;;14,5
291311;DESERT VIEW REGIONAL MEDICAL CENTER;PAHRUMP;NV;NYE;;10,6;10,8
300001;CONCORD HOSPITAL;CONCORD;NH;MERRIMACK;17;12;14,3
300003;MARY HITCHCOCK MEMORIAL HOSPITAL;LEBANON;NH;GRAFTON;13,6;11,2;13,4
300005;LAKES REGION GENERAL HOSPITAL;LACONIA;NH;BELKNAP;18,4;14,2;15,7
300011;ST JOSEPH HOSPITAL;NASHUA;NH;HILLSBOROUGH;14,3;13,1;12,4
300012;ELLIOT HOSPITAL;MANCHESTER;NH;HILLSBOROUGH;14,7;12,9;15,6
300014;FRISBIE MEMORIAL HOSPITAL;ROCHESTER;NH;STRAFFORD;14,7;10,7;10,7
300017;PARKLAND MEDICAL CENTER;DERRY;NH;ROCKINGHAM;15,1;10,9;11,5
300018;WENTWORTH-DOUGLASS HOSPITAL;DOVER;NH;STRAFFORD;14,6;10,9;10,8
300019;CHESHIRE MEDICAL CENTER;KEENE;NH;CHESHIRE;15,9;11,2;11,9
300020;SOUTHERN NH MEDICAL CENTER;NASHUA;NH;HILLSBOROUGH;15,6;11,5;10,8
300023;EXETER HOSPITAL INC;EXETER;NH;ROCKINGHAM;15,8;11,5;8,2
300029;PORTSMOUTH REGIONAL HOSPITAL;PORTSMOUTH;NH;ROCKINGHAM;14,6;11,2;12,2
300034;CATHOLIC MEDICAL CENTER;MANCHESTER;NH;HILLSBOROUGH;12,3;11,1;11,5
301300;UPPER CONNECTICUT VALLEY HOSPITAL;COLEBROOK;NH;COOS;;11,1;14,5
301301;COTTAGE HOSPITAL;WOODSVILLE;NH;GRAFTON;;12,3;13,1
301302;LITTLETON REGIONAL HOSPITAL;LITTLETON;NH;GRAFTON;;13,9;14,8
301303;WEEKS MEDICAL CENTER;LANCASTER;NH;COOS;16,8;11,7;14,2
301304;NEW LONDON HOSPITAL;NEW LONDON;NH;MERRIMACK;;12,9;14,6
301305;ALICE PECK DAY MEMORIAL HOSPITAL;LEBANON;NH;GRAFTON;;;10,6
301306;FRANKLIN REGIONAL HOSPITAL;FRANKLIN;NH;MERRIMACK;18,8;16,1;14,1
301307;MEMORIAL HOSPITAL, THE;NORTH CONWAY;NH;CARROLL;16;13,8;13,9
301308;VALLEY REGIONAL HOSPITAL;CLAREMONT;NH;SULLIVAN;16,2;10,6;13,1
301309;MONADNOCK COMMUNITY HOSPITAL;PETERBOROUGH;NH;HILLSBOROUGH;16;12,5;14,6
301310;ANDROSCOGGIN VALLEY HOSPITAL;BERLIN;NH;COOS;15,8;13;11,7
301311;SPEARE MEMORIAL HOSPITAL;PLYMOUTH;NH;GRAFTON;;10,7;11,7
301312;HUGGINS HOSPITAL;WOLFEBORO;NH;CARROLL;16,2;14,3;13,6
310001;HACKENSACK UNIVERSITY MEDICAL CENTER;HACKENSACK;NJ;BERGEN;11,9;9,8;9,7
310002;NEWARK BETH ISRAEL MEDICAL CENTER;NEWARK;NJ;ESSEX;14,7;9,6;11,2
310003;PALISADES MEDICAL CTR-NY PRESBYTERIAN HEALTHCARE S;NORTH BERGEN;NJ;HUDSON;12,7;8,5;11,7
310005;HUNTERDON MEDICAL CENTER;FLEMINGTON;NJ;HUNTERDON;13,3;12,2;12,1
310006;ST MARY'S HOSPITAL, PASSAIC;PASSAIC;NJ;PASSAIC;15,4;11,8;14,1
310008;HOLY NAME MEDICAL CENTER;TEANECK;NJ;BERGEN;12;9,2;10,1
310009;CLARA MAASS MEDICAL CENTER;BELLEVILLE;NJ;ESSEX;15,2;10;10,7
310010;UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO;PLAINSBORO;NJ;MIDDLESEX;15,7;11,9;9,9
310011;CAPE REGIONAL MEDICAL CENTER INC;CAPE MAY COURT HOUSE;NJ;CAPE MAY;16,5;10,1;9,6
310012;VALLEY HOSPITAL;RIDGEWOOD;NJ;BERGEN;13,6;9;10,7
310014;COOPER UNIVERSITY HOSPITAL;CAMDEN;NJ;CAMDEN;16,6;10,9;11,7
310015;MORRISTOWN MEMORIAL HOSPITAL;MORRISTOWN;NJ;MORRIS;12;11,1;9,8
310016;CHRIST HOSPITAL;JERSEY CITY;NJ;HUDSON;15,4;12,5;13,8
310017;CHILTON HOSPITAL;POMPTON PLAINS;NJ;MORRIS;15,4;11,8;10,1
310019;ST JOSEPH'S REGIONAL MEDICAL CENTER;PATERSON;NJ;PASSAIC;16,8;10,9;13,1
31001F;VA NEW JERSEY HEALTH CARE SYSTEM;EAST ORANGE                   ;NJ;ESSEX;;11,8;13,7
310021;ST FRANCIS MEDICAL CENTER;TRENTON;NJ;MERCER;15,8;10,6;13,2
310022;VIRTUA WEST JERSEY HOSPITALS BERLIN;BERLIN;NJ;CAMDEN;14,6;10,8;10,6
310024;ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY;RAHWAY;NJ;UNION;20,5;12,6;12,6
310025;BAYONNE HOSPITAL CENTER;BAYONNE;NJ;HUDSON;13,8;11;12,9
310027;TRINITAS REGIONAL MEDICAL CENTER;ELIZABETH;NJ;UNION;18,2;13,1;14
310028;NEWTON MEMORIAL HOSPITAL;NEWTON;NJ;SUSSEX;16,9;10,9;10,2
310029;OUR LADY OF LOURDES MEDICAL CENTER;CAMDEN;NJ;CAMDEN;14,3;9;10
310031;DEBORAH HEART AND LUNG CENTER;BROWNS MILLS;NJ;BURLINGTON;16,2;8,9;13,4
310032;SOUTH JERSEY HEALTHCARE REGIONAL MEDICAL CENTER;VINELAND;NJ;CUMBERLAND;13,2;11,5;14,1
310034;RIVERVIEW MEDICAL CENTER;RED BANK;NJ;MONMOUTH;14,6;11,7;9,8
310038;ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL;NEW BRUNSWICK;NJ;MIDDLESEX;15,7;9,8;9,6
310039;RARITAN BAY MEDICAL CENTER;PERTH AMBOY;NJ;MIDDLESEX;16,1;10,5;9,7
310040;HOBOKEN UNIVERSITY MEDICAL CENTER;HOBOKEN;NJ;HUDSON;15,2;8,7;12,3
310041;COMMUNITY MEDICAL CENTER;TOMS RIVER;NJ;OCEAN;14,2;11,4;9,2
310044;CAPITAL HEALTH MEDICAL CENTER - HOPEWELL;PENNINGTON;NJ;MERCER;14,4;9,3;13,4
310045;ENGLEWOOD HOSPITAL AND MEDICAL CENTER;ENGLEWOOD;NJ;BERGEN;12,8;9,6;8,9
310047;SHORE MEDICAL CENTER;SOMERS POINT;NJ;ATLANTIC;15,5;10,7;9,9
310048;SOMERSET MEDICAL CENTER;SOMERVILLE;NJ;SOMERSET;17,7;14;12,7
310050;SAINT CLARE'S HOSPITAL;DENVILLE;NJ;MORRIS;13,9;11,9;9,6
310051;OVERLOOK HOSPITAL;SUMMIT;NJ;UNION;13,8;12,1;10,5
310052;OCEAN MEDICAL CENTER;BRICK;NJ;OCEAN;14,9;11,4;10,5
310054;MOUNTAINSIDE HOSPITAL;MONTCLAIR;NJ;ESSEX;15,2;10,4;10,6
310057;VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY;MOUNT HOLLY;NJ;BURLINGTON;14,4;13,5;13,2
310058;BERGEN REGIONAL MEDICAL CENTER;PARAMUS;NJ;BERGEN;15,5;13,1;16
310060;ST LUKE'S WARREN HOSPITAL;PHILLIPSBURG;NJ;WARREN;15,5;10,6;12,3
310061;LOURDES MEDICAL CENTER OF BURLINGTON COUNTY;WILLINGBORO;NJ;BURLINGTON;14,8;9,6;11,3
310064;ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV;ATLANTIC CITY;NJ;ATLANTIC;15,3;9,6;11,8
310069;SOUTH JERSEY HEALTHCARE-ELMER HOSPITAL;ELMER;NJ;SALEM;14,2;10,2;11
310070;SAINT PETER'S UNIVERSITY HOSPITAL;NEW BRUNSWICK;NJ;MIDDLESEX;15,8;12,3;9,6
310073;JERSEY SHORE UNIVERSITY MEDICAL CENTER;NEPTUNE;NJ;MONMOUTH;15,2;8,3;9,8
310074;LIBERTYHEALTH-JERSEY CITY MEDICAL CENTER CAMPUS;JERSEY CITY;NJ;HUDSON;14,5;8,8;11,1
310075;MONMOUTH MEDICAL CENTER;LONG BRANCH;NJ;MONMOUTH;13,6;10,8;10,1
310076;SAINT BARNABAS MEDICAL CENTER;LIVINGSTON;NJ;ESSEX;14,3;9,9;10,1
310081;UNDERWOOD - MEMORIAL HOSPITAL;WOODBURY;NJ;GLOUCESTER;12,7;11,3;11
310083;EAST ORANGE GENERAL HOSPITAL;EAST ORANGE;NJ;ESSEX;11,8;6,7;9,6
310084;KIMBALL MEDICAL CENTER;LAKEWOOD;NJ;OCEAN;14,4;10,5;9,5
310086;KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV;STRATFORD;NJ;CAMDEN;16,7;10,7;10,8
310091;MEMORIAL HOSPITAL OF SALEM COUNTY;SALEM;NJ;SALEM;17,2;10;12,2
310092;CAPITAL HEALTH SYSTEM-FULD CAMPUS;TRENTON;NJ;MERCER;17;12,4;10,6
310096;SAINT MICHAEL'S MEDICAL CENTER, INC;NEWARK;NJ;ESSEX;16,7;8,1;13,1
310108;JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY;EDISON;NJ;MIDDLESEX;16,5;13,4;14,5
310110;ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON;HAMILTON;NJ;MERCER;16,1;11;13,5
310111;CENTRASTATE MEDICAL CENTER;FREEHOLD;NJ;MONMOUTH;15,1;8,9;11,9
310112;BAYSHORE COMMUNITY HOSPITAL;HOLMDEL;NJ;MONMOUTH;15,1;10;11,5
310113;SOUTHERN OCEAN MEDICAL CENTER;MANAHAWKIN;NJ;OCEAN;15,3;12,5;11,5
310115;HACKETTSTOWN REGIONAL MEDICAL CENTER;HACKETTSTOWN;NJ;WARREN;12,4;10,5;10,1
310118;MEADOWLANDS HOSPITAL MEDICAL CENTER;SECAUCUS;NJ;HUDSON;14,7;10;12,6
310119;UMDNJ UNIVERSITY HOSPITAL;NEWARK;NJ;ESSEX;15,7;11,7;9,9
310120;SAINT CLARE'S HOSPITAL/SUSSEX;SUSSEX;NJ;SUSSEX;15,8;12,9;11,6
320001;UNM HOSPITAL;ALBUQUERQUE;NM;BERNALILLO;15,6;13,2;16,9
320002;ST VINCENT HOSPITAL;SANTA FE;NM;SANTA FE;13,9;10,7;11,6
320003;ALTA VISTA REGIONAL HOSPITAL;LAS VEGAS;NM;SAN MIGUEL;;11;11,7
320004;GERALD CHAMPION REGIONAL MEDICAL CENTE;ALAMOGORDO;NM;OTERO;17;10,4;13,3
320005;SAN JUAN REGIONAL MEDICAL CENTER;FARMINGTON;NM;SAN JUAN;15;15,6;12
320006;EASTERN NEW MEXICO MEDICAL CENTER;ROSWELL;NM;CHAVES;18,2;11,1;11,8
320009;LOVELACE MEDICAL CENTER;ALBUQUERQUE;NM;BERNALILLO;16,8;11,8;12,2
320011;ESPANOLA HOSPITAL;ESPANOLA;NM;RIO ARRIBA;;11;11,2
320013;HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS;TAOS;NM;TAOS;;10,9;11,6
320014;MIMBRES MEMORIAL HOSPITAL;DEMING;NM;LUNA;;11,9;12,7
320016;GILA REGIONAL MEDICAL CENTER;SILVER CITY;NM;GRANT;;10,8;13,1
320017;LOVELACE WOMEN'S HOSPITAL;ALBUQUERQUE;NM;BERNALILLO;;10,9;13,5
320018;MEMORIAL MEDICAL CENTER INC;LAS CRUCES;NM;DONA ANA;15,6;12,7;11
320021;PRESBYTERIAN HOSPITAL;ALBUQUERQUE;NM;BERNALILLO;15,7;11;12,6
320022;PLAINS REGIONAL MEDICAL CENTER  CLOVIS;CLOVIS;NM;CURRY;16;14;14
320030;ARTESIA GENERAL HOSPITAL;ARTESIA;NM;EDDY;;10,7;10,2
320033;LOS ALAMOS MEDICAL CENTER;LOS ALAMOS;NM;LOS ALAMOS;;11,2;12,5
320038;REHOBOTH MCKINLEY CHRISTIAN HEALTH SER;GALLUP;NM;MCKINLEY;;10,9;10,4
320057;SANTA FE PHS INDIAN HOSPITAL;SANTA FE;NM;SANTA FE;;;
320058;MESCALERO PHS INDIAN HOSPITAL;MESCALERO;NM;OTERO;;;
320059;NORTHERN NAVAJO MEDICAL CENTER;SHIPROCK;NM;SAN JUAN;;11,1;11,7
320060;ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER;ZUNI;NM;MCKINLEY;;;11,7
320061;GALLUP INDIAN MEDICAL CENTER;GALLUP;NM;MCKINLEY;;11,4;11,2
320062;CROWNPOINT HEALTHCARE FACILITY;CROWNPOINT;NM;MCKINLEY;;;10,4
320063;CARLSBAD MEDICAL CENTER;CARLSBAD;NM;EDDY;15,3;10,8;12,7
320065;LEA REGIONAL MEDICAL CENTER;HOBBS;NM;LEA;16,6;12,2;12,4
320067;GUADALUPE COUNTY HOSPITAL;SANTA ROSA;NM;GUADALUPE;;;
320070;DHHS USPHS INDIAN HEALTH SERVICES;SAN FIDEL;NM;CIBOLA;;;
320074;LOVELACE WESTSIDE HOSPITAL;ALBUQUERQUE;NM;SANDOVAL;;11,4;9,5
320084;ROOSEVELT GENERAL HOSPITAL;PORTALES;NM;ROOSEVELT;;14,6;13,7
320085;MOUNTAIN VIEW REGIONAL MEDICAL CENTER;LAS CRUCES;NM;DONA ANA;19;15;14,6
320086;LOVELACE REGIONAL HOSPITAL - ROSWELL;ROSWELL;NM;CHAVES;;9,1;13,2
321300;SIERRA VISTA HOSPITAL;T OR C;NM;SIERRA;;13;13,1
321301;SOCORRO GENERAL HOSPITAL;SOCORRO;NM;SOCORRO;;10,6;13,6
321302;DR DAN C TRIGG MEMORIAL HOSPITAL;TUCUMCARI;NM;QUAY;;;13
321304;UNION COUNTY GENERAL HOSPITAL;CLAYTON;NM;UNION;;;12,1
321305;NOR LEA GENERAL HOSPITAL;LOVINGTON;NM;LEA;;10,8;12
321306;LINCOLN COUNTY MEDICAL CENTER;RUIDOSO;NM;LINCOLN;;11,4;14,2
321307;MINERS' COLFAX MEDICAL CENTER;RATON;NM;COLFAX;16,4;9,8;11,1
321308;CIBOLA GENERAL HOSPITAL;GRANTS;NM;CIBOLA;;13,4;13,6
330002;PENINSULA HOSPITAL CENTER;FAR ROCKAWAY;NY;QUEENS;14,5;12,4;10,3
330003;ALBANY MEMORIAL HOSPITAL;ALBANY;NY;ALBANY;16,8;15,4;12,5
330004;KINGSTON HOSPITAL;KINGSTON;NY;ULSTER;15,4;12,9;12,2
330005;KALEIDA HEALTH;BUFFALO;NY;ERIE;14;11,9;12,5
330006;ST JOSEPH'S MEDICAL CENTER;YONKERS;NY;WESTCHESTER;14,2;10,9;10,9
330008;WYOMING COUNTY COMMUNITY HOSPITAL;WARSAW;NY;WYOMING;15,5;11,5;14
330009;BRONX-LEBANON HOSPITAL CENTER;BRONX;NY;BRONX;14,7;10,3;10,5
330011;OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC;BINGHAMTON;NY;BROOME;14,8;13,1;13,9
330013;ALBANY MEDICAL CENTER HOSPITAL;ALBANY;NY;ALBANY;14,3;10,7;10
330014;JAMAICA HOSPITAL MEDICAL CENTER;JAMAICA;NY;QUEENS;14,8;12;12,9
330019;NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.;BROOKLYN;NY;KINGS;15,6;10,3;11,9
330023;VASSAR BROTHERS MEDICAL CENTER;POUGHKEEPSIE;NY;DUTCHESS;13,2;10,7;12,1
330024;MOUNT SINAI HOSPITAL;NEW YORK;NY;NEW YORK;13,9;9,2;9,2
330027;NASSAU UNIVERSITY MEDICAL CENTER;EAST MEADOW;NY;NASSAU;17,8;14,3;14,9
330028;RICHMOND UNIVERSITY MEDICAL CENTER;STATEN ISLAND;NY;RICHMOND;15,6;10,9;13,5
330029;SHEEHAN MEMORIAL HOSPITAL;BUFFALO;NY;ERIE;;;
330030;NEWARK-WAYNE COMMUNITY HOSPITAL;NEWARK;NY;WAYNE;14;12,7;13,6
330033;CHENANGO MEMORIAL HOSPITAL, INC;NORWICH;NY;CHENANGO;16;10,9;13
330037;LAKESIDE MEMORIAL HOSPITAL;BROCKPORT;NY;MONROE;15,5;12,2;11,4
330043;SOUTHSIDE HOSPITAL;BAY SHORE;NY;SUFFOLK;13,6;12,8;13,5
330044;FAXTON-ST LUKE'S HEALTHCARE;UTICA;NY;ONEIDA;17;12,6;12
330045;HUNTINGTON HOSPITAL;HUNTINGTON;NY;SUFFOLK;16;10,8;11,2
330046;ST LUKE'S ROOSEVELT HOSPITAL;NEW YORK;NY;NEW YORK;13,2;10,4;10,9
330047;ST MARY'S HOSPITAL AT AMSTERDAM;AMSTERDAM;NY;MONTGOMERY;14,2;10,6;13,3
330049;NORTHERN DUTCHESS HOSPITAL;RHINEBECK;NY;DUTCHESS;13,8;11,8;10,9
330053;MEDINA MEMORIAL HOSPITAL;MEDINA;NY;ORLEANS;16,1;14,4;12,5
330055;NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS;FLUSHING;NY;QUEENS;14,2;11,2;13
330056;BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS;BROOKLYN;NY;KINGS;16,9;10,8;13,7
330057;ST PETER'S HOSPITAL;ALBANY;NY;ALBANY;14,6;11,3;9,2
330058;GENEVA GENERAL HOSPITAL;GENEVA;NY;ONTARIO;17,6;15,1;13,5
330059;MONTEFIORE MEDICAL CENTER;BRONX;NY;BRONX;13,5;9,4;10,6
330061;LAWRENCE HOSPITAL CENTER;BRONXVILLE;NY;WESTCHESTER;13,3;11,6;14,4
330064;NEW YORK DOWNTOWN HOSPITAL;NEW YORK;NY;NEW YORK;15,5;11,5;14,8
330065;NIAGARA FALLS MEMORIAL MEDICAL CENTER;NIAGARA FALLS;NY;NIAGARA;17,4;13,1;10,1
330067;ST FRANCIS HOSPITAL;POUGHKEEPSIE;NY;DUTCHESS;14,5;11,1;11,8
330073;UNITED MEMORIAL MEDICAL CENTER;BATAVIA;NY;GENESEE;16,6;14,3;12,2
330074;F F THOMPSON HOSPITAL;CANANDAIGUA;NY;ONTARIO;18,8;12,9;13,9
